NOTAS:;"(1) Os acessos M2M Especial são os dispositivos em operação utilizados em sistemas de comunicação máquina a máquina que, sem intervenção humana, utilizam redes de telecomunicações para transmitir dados a aplicações remotas com o objetivo de monitorar, medir e controlar o próprio dispositivo, o ambiente ao seu redor ou sistemas de dados a ele conectados por meio dessas redes, conforme estabelecido no Decreto 8.234/2014;";;;;;;;
;(2) Os acessos M2M Padrão são os dispositivos máquina a máquina em operação que não se enquadram na definição de M2M Especial.;;;;;;;
;;;;;;;;
TNL PCS S/A ;4,16E+12;OI;Nordeste;71;BA;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;73;BA;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;74;BA;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;75;BA;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;77;BA;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;79;SE;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;81;PE;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;82;AL;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;83;PB;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;84;RN;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;85;CE;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;86;PI;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;87;PE;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;88;CE;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;89;PI;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Norte;91;PA;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Norte;92;AM;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Norte;93;PA;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Norte;94;PA;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Norte;95;RR;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Norte;96;AP;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Norte;97;AM;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;98;MA;CDMA;;0
TNL PCS S/A ;4,16E+12;OI;Nordeste;99;MA;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Sul;41;PR;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Sul;42;PR;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Sul;43;PR;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Sul;44;PR;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Sul;45;PR;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Sul;46;PR;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Sul;47;SC;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Sul;48;SC;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Sul;49;SC;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Sul;51;RS;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Sul;53;RS;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Sul;54;RS;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Sul;55;RS;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Centro-Oeste;61;;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Centro-Oeste;62;;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Norte;63;TO;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Centro-Oeste;64;;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Centro-Oeste;65;MT;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Centro-Oeste;66;MT;CDMA;;0
OI MOVEL S.A.;5,42E+12;OI;Centro-Oeste;67;MS;CDMA;;0
